sample_id,task_type,token_position,position_bin,tree_depth,node_id,parent_id,token_id,draft_prob,target_prob,acceptance_prob,target_entropy
he_HumanEval/0,code,0,0,1,0,-1,1678,0.96533203125,0.07958984375,0.08244815376833586,0.404541015625
he_HumanEval/0,code,0,0,1,1,-1,13,0.03253173828125,0.896484375,1.0,0.404541015625
he_HumanEval/0,code,0,0,1,2,-1,268,0.001750946044921875,0.0018138885498046875,1.0,0.404541015625
he_HumanEval/0,code,0,0,1,3,-1,2,6.580352783203125e-05,7.605552673339844e-05,1.0,0.404541015625
he_HumanEval/0,code,0,0,2,4,0,736,0.217529296875,0.3701171875,1.0,1.2763671875
he_HumanEval/0,code,0,0,2,5,0,565,0.147216796875,0.004772186279296875,0.0324160447761194,1.2763671875
he_HumanEval/0,code,0,0,2,6,0,363,0.1019287109375,0.048187255859375,0.4727544910179641,1.2763671875
he_HumanEval/0,code,0,0,2,7,0,396,0.09503173828125,0.0158843994140625,0.16714836223506743,1.2763671875
he_HumanEval/0,code,0,0,2,8,1,1678,0.97265625,0.5107421875,0.5251004016064257,0.91552734375
he_HumanEval/0,code,0,0,2,9,1,13,0.0221710205078125,0.0031337738037109375,0.14134549208534067,0.91552734375
he_HumanEval/0,code,0,0,2,10,1,29937,0.0011749267578125,0.00965118408203125,1.0,0.91552734375
he_HumanEval/0,code,0,0,2,11,1,1753,0.0008463859558105469,0.4580078125,1.0,0.91552734375
he_HumanEval/0,code,0,0,2,12,2,13,0.900390625,0.796875,0.8850325379609545,1.099609375
he_HumanEval/0,code,0,0,2,13,2,299,0.041778564453125,0.005584716796875,0.13367421475529584,1.099609375
he_HumanEval/0,code,0,0,2,14,2,396,0.034912109375,0.0025768280029296875,0.0738090034965035,1.099609375
he_HumanEval/0,code,0,0,2,15,2,736,0.00307464599609375,0.015899658203125,1.0,1.099609375
he_HumanEval/0,code,0,0,2,16,3,29871,0.998046875,0.00133514404296875,0.0013377568493150684,1.2744140625
he_HumanEval/0,code,0,0,2,17,3,529,0.0002079010009765625,1.1920928955078125e-07,0.0005733944954128441,1.2744140625
he_HumanEval/0,code,0,0,2,18,3,515,0.0001270771026611328,1.531839370727539e-05,0.12054409005628518,1.2744140625
he_HumanEval/0,code,0,0,2,19,3,268,8.016824722290039e-05,0.0005650520324707031,1.0,1.2744140625
he_HumanEval/0,code,0,0,3,20,4,738,0.359130859375,0.998046875,1.0,0.017120361328125
he_HumanEval/0,code,0,0,3,21,4,599,0.20947265625,4.172325134277344e-07,1.9918232808857808e-06,0.017120361328125
he_HumanEval/0,code,0,0,3,22,4,7431,0.10699462890625,0.00019991397857666016,0.0018684487307472904,0.017120361328125
he_HumanEval/0,code,0,0,3,23,4,4236,0.0740966796875,5.960464477539063e-08,8.04417215815486e-07,0.017120361328125
he_HumanEval/0,code,0,0,3,24,5,7431,0.81396484375,0.984375,1.0,0.09619140625
he_HumanEval/0,code,0,0,3,25,5,451,0.1278076171875,0.0118255615234375,0.09252626552053486,0.09619140625
he_HumanEval/0,code,0,0,3,26,5,738,0.01456451416015625,0.0007557868957519531,0.051892352016762705,0.09619140625
he_HumanEval/0,code,0,0,3,27,5,599,0.01032257080078125,2.4497509002685547e-05,0.00237319844789357,0.09619140625
he_HumanEval/0,code,0,0,3,28,6,306,0.319580078125,2.384185791015625e-07,7.4603705118411e-07,1.2294921875
he_HumanEval/0,code,0,0,3,29,6,954,0.2000732421875,0.314697265625,1.0,1.2294921875
