sample_id,task_type,token_position,position_bin,tree_depth,node_id,parent_id,token_id,draft_prob,target_prob,acceptance_prob,target_entropy
he_HumanEval/0,code,0,0,1,0,-1,1678,0.96533203125,0.07843017578125,0.08124683864441072,0.40185546875
he_HumanEval/0,code,0,0,1,1,-1,13,0.03253173828125,0.89794921875,1.0,0.40185546875
he_HumanEval/0,code,0,0,1,2,-1,268,0.001750946044921875,0.0018167495727539062,1.0,0.40185546875
he_HumanEval/0,code,0,0,1,3,-1,2,6.580352783203125e-05,7.617473602294922e-05,1.0,0.40185546875
he_HumanEval/0,code,0,0,1,4,-1,259,2.7835369110107422e-05,3.4868717193603516e-05,1.0,0.40185546875
he_HumanEval/0,code,0,0,2,5,0,736,0.2174072265625,0.366455078125,1.0,1.2783203125
he_HumanEval/0,code,0,0,2,6,0,565,0.1470947265625,0.004795074462890625,0.032598547717842326,1.2783203125
he_HumanEval/0,code,0,0,2,7,0,363,0.10186767578125,0.048828125,0.4793289394847214,1.2783203125
he_HumanEval/0,code,0,0,2,8,0,396,0.095703125,0.0159759521484375,0.1669323979591837,1.2783203125
he_HumanEval/0,code,0,0,2,9,0,12705,0.047393798828125,1.9550323486328125e-05,0.00041250804893754023,1.2783203125
he_HumanEval/0,code,0,0,2,10,1,1678,0.97216796875,0.50341796875,0.5178302360622803,0.9169921875
he_HumanEval/0,code,0,0,2,11,1,13,0.0225067138671875,0.0031108856201171875,0.13822033898305086,0.9169921875
he_HumanEval/0,code,0,0,2,12,1,29937,0.0011749267578125,0.009735107421875,1.0,0.9169921875
he_HumanEval/0,code,0,0,2,13,1,1753,0.0008459091186523438,0.46533203125,1.0,0.9169921875
he_HumanEval/0,code,0,0,2,14,1,268,0.0005950927734375,0.0004343986511230469,0.7299679487179487,0.9169921875
he_HumanEval/0,code,0,0,2,15,2,13,0.900390625,0.796875,0.8850325379609545,1.099609375
he_HumanEval/0,code,0,0,2,16,2,299,0.041473388671875,0.005626678466796875,0.13566961000735836,1.099609375
he_HumanEval/0,code,0,0,2,17,2,396,0.035186767578125,0.002597808837890625,0.07382914137033825,1.099609375
he_HumanEval/0,code,0,0,2,18,2,736,0.0030994415283203125,0.015655517578125,1.0,1.099609375
he_HumanEval/0,code,0,0,2,19,2,1519,0.0025882720947265625,1.436471939086914e-05,0.005549926308032424,1.099609375
he_HumanEval/0,code,0,0,2,20,3,29871,0.998046875,0.0013217926025390625,0.001324379280821918,1.2646484375
he_HumanEval/0,code,0,0,2,21,3,529,0.0002046823501586914,1.1920928955078125e-07,0.0005824111822947001,1.2646484375
he_HumanEval/0,code,0,0,2,22,3,515,0.00012612342834472656,1.5139579772949219e-05,0.12003780718336483,1.2646484375
he_HumanEval/0,code,0,0,2,23,3,268,7.891654968261719e-05,0.0005640983581542969,1.0,1.2646484375
he_HumanEval/0,code,0,0,2,24,3,1053,5.054473876953125e-05,3.159046173095703e-06,0.0625,1.2646484375
he_HumanEval/0,code,0,0,2,25,4,736,0.448974609375,0.059051513671875,0.13152528548123982,0.36865234375
he_HumanEval/0,code,0,0,2,26,4,396,0.134765625,0.0035190582275390625,0.026112432065217392,0.36865234375
he_HumanEval/0,code,0,0,2,27,4,565,0.10015869140625,0.00010061264038085938,0.0010045322973796466,0.36865234375
he_HumanEval/0,code,0,0,2,28,4,363,0.0780029296875,4.8995018005371094e-05,0.0006281176643192488,0.36865234375
he_HumanEval/0,code,0,0,2,29,4,13,0.04046630859375,0.0028934478759765625,0.0715026395173454,0.36865234375
he_HumanEval/0,code,0,0,3,30,5,738,0.359375,0.998046875,1.0,0.01690673828125
he_HumanEval/0,code,0,0,3,31,5,599,0.2080078125,4.172325134277344e-07,2.005850205399061e-06,0.01690673828125
he_HumanEval/0,code,0,0,3,32,5,7431,0.10711669921875,0.0001983642578125,0.001851851851851852,0.01690673828125
he_HumanEval/0,code,0,0,3,33,5,4236,0.07476806640625,5.960464477539063e-08,7.971938775510204e-07,0.01690673828125
he_HumanEval/0,code,0,0,3,34,5,2533,0.0634765625,7.647275924682617e-05,0.0012047400841346154,0.01690673828125
he_HumanEval/0,code,0,0,3,35,6,7431,0.81494140625,0.984375,1.0,0.0963134765625
he_HumanEval/0,code,0,0,3,36,6,451,0.126953125,0.0118255615234375,0.09314903846153846,0.0963134765625
he_HumanEval/0,code,0,0,3,37,6,738,0.01446533203125,0.0007677078247070312,0.053072257383966245,0.0963134765625
he_HumanEval/0,code,0,0,3,38,6,599,0.01025390625,2.485513687133789e-05,0.0024239676339285715,0.0963134765625
he_HumanEval/0,code,0,0,3,39,6,16897,0.00786590576171875,0.0004341602325439453,0.055195198836081476,0.0963134765625
he_HumanEval/0,code,0,0,3,40,7,306,0.320556640625,2.384185791015625e-07,7.437642802741813e-07,1.23046875
he_HumanEval/0,code,0,0,3,41,7,954,0.1990966796875,0.31298828125,1.0,1.23046875
he_HumanEval/0,code,0,0,3,42,7,474,0.1295166015625,0.333251953125,1.0,1.23046875
he_HumanEval/0,code,0,0,3,43,7,302,0.09332275390625,0.0002853870391845703,0.003058064911706998,1.23046875
he_HumanEval/0,code,0,0,3,44,7,1353,0.061187744140625,0.328125,1.0,1.23046875
he_HumanEval/0,code,0,0,3,45,8,5399,0.064208984375,0.2197265625,1.0,4.76171875
he_HumanEval/0,code,0,0,3,46,8,1423,0.055328369140625,0.00995635986328125,0.1799503585217871,4.76171875
he_HumanEval/0,code,0,0,3,47,8,10987,0.05279541015625,0.041290283203125,0.7820809248554913,4.76171875
he_HumanEval/0,code,0,0,3,48,8,4803,0.0338134765625,0.02142333984375,0.6335740072202166,4.76171875
he_HumanEval/0,code,0,0,3,49,8,960,0.026763916015625,0.007343292236328125,0.2743728620296465,4.76171875
he_HumanEval/0,code,0,0,3,50,9,29918,0.9951171875,0.998046875,1.0,0.01371002197265625
he_HumanEval/0,code,0,0,3,51,9,353,0.004261016845703125,0.00164794921875,0.38675022381378693,0.01371002197265625
he_HumanEval/0,code,0,0,3,52,9,1761,0.00013911724090576172,2.980232238769531e-07,0.0021422450728363325,0.01371002197265625
he_HumanEval/0,code,0,0,3,53,9,29898,6.729364395141602e-05,0.0,0.0,0.01371002197265625
he_HumanEval/0,code,0,0,3,54,9,29896,5.40614128112793e-05,5.960464477539063e-08,0.0011025358324145535,0.01371002197265625
he_HumanEval/0,code,0,0,3,55,10,396,0.3173828125,0.00997161865234375,0.03141826923076923,0.485595703125
he_HumanEval/0,code,0,0,3,56,10,565,0.12139892578125,0.00537872314453125,0.04430618401206637,0.485595703125
he_HumanEval/0,code,0,0,3,57,10,736,0.08953857421875,0.06549072265625,0.7314246762099523,0.485595703125
he_HumanEval/0,code,0,0,3,58,10,363,0.064453125,0.0098114013671875,0.15222537878787878,0.485595703125
he_HumanEval/0,code,0,0,3,59,10,822,0.060089111328125,0.8974609375,1.0,0.485595703125
he_HumanEval/0,code,0,0,3,60,11,361,0.5048828125,0.002048492431640625,0.004057362185686654,0.810546875
he_HumanEval/0,code,0,0,3,61,11,1753,0.261962890625,0.7294921875,1.0,0.810546875
he_HumanEval/0,code,0,0,3,62,11,29937,0.10748291015625,0.008758544921875,0.0814877910278251,0.810546875
he_HumanEval/0,code,0,0,3,63,11,1990,0.057525634765625,0.0093231201171875,0.16206896551724137,0.810546875
he_HumanEval/0,code,1,0,1,0,-1,1678,0.97216796875,0.50341796875,0.5178302360622803,0.9169921875
he_HumanEval/0,code,1,0,1,1,-1,13,0.0225067138671875,0.0031108856201171875,0.13822033898305086,0.9169921875
he_HumanEval/0,code,1,0,1,2,-1,29937,0.0011749267578125,0.009735107421875,1.0,0.9169921875
he_HumanEval/0,code,1,0,1,3,-1,1753,0.0008459091186523438,0.46533203125,1.0,0.9169921875
he_HumanEval/0,code,1,0,1,4,-1,268,0.0005950927734375,0.0004343986511230469,0.7299679487179487,0.9169921875
he_HumanEval/0,code,1,0,2,5,0,396,0.3173828125,0.00997161865234375,0.03141826923076923,0.485595703125
he_HumanEval/0,code,1,0,2,6,0,565,0.12139892578125,0.00537872314453125,0.04430618401206637,0.485595703125
he_HumanEval/0,code,1,0,2,7,0,736,0.08953857421875,0.06549072265625,0.7314246762099523,0.485595703125
he_HumanEval/0,code,1,0,2,8,0,363,0.064453125,0.0098114013671875,0.15222537878787878,0.485595703125
he_HumanEval/0,code,1,0,2,9,0,822,0.060089111328125,0.8974609375,1.0,0.485595703125
he_HumanEval/0,code,1,0,2,10,1,361,0.5048828125,0.002048492431640625,0.004057362185686654,0.810546875
he_HumanEval/0,code,1,0,2,11,1,1753,0.261962890625,0.7294921875,1.0,0.810546875
he_HumanEval/0,code,1,0,2,12,1,29937,0.10748291015625,0.008758544921875,0.0814877910278251,0.810546875
he_HumanEval/0,code,1,0,2,13,1,1990,0.057525634765625,0.0093231201171875,0.16206896551724137,0.810546875
he_HumanEval/0,code,1,0,2,14,1,2158,0.01007843017578125,1.4126300811767578e-05,0.0014016370174110523,0.810546875
he_HumanEval/0,code,1,0,2,15,2,4321,0.103271484375,0.01430511474609375,0.1385195035460993,4.9453125
he_HumanEval/0,code,1,0,2,16,2,8741,0.05316162109375,0.008148193359375,0.15327210103329506,4.9453125
he_HumanEval/0,code,1,0,2,17,2,1243,0.028900146484375,0.0006585121154785156,0.022785770855332628,4.9453125
he_HumanEval/0,code,1,0,2,18,2,22402,0.028228759765625,0.054412841796875,1.0,4.9453125
he_HumanEval/0,code,1,0,2,19,2,1095,0.0211334228515625,0.0007176399230957031,0.03395758122743682,4.9453125
he_HumanEval/0,code,1,0,2,20,3,1667,0.291015625,0.01129913330078125,0.03882655201342282,1.091796875
he_HumanEval/0,code,1,0,2,21,3,679,0.1148681640625,0.011474609375,0.09989373007438895,1.091796875
he_HumanEval/0,code,1,0,2,22,3,1284,0.1070556640625,0.003997802734375,0.03734321550741163,1.091796875
he_HumanEval/0,code,1,0,2,23,3,338,0.053009033203125,0.0101318359375,0.1911341393206678,1.091796875
he_HumanEval/0,code,1,0,2,24,3,8147,0.0513916015625,0.002277374267578125,0.04431413301662708,1.091796875
he_HumanEval/0,code,1,0,2,25,4,13,0.71630859375,0.1124267578125,0.15695296523517382,2.484375
he_HumanEval/0,code,1,0,2,26,4,396,0.12841796875,0.009674072265625,0.07533269961977186,2.484375
he_HumanEval/0,code,1,0,2,27,4,299,0.11328125,0.031463623046875,0.2777478448275862,2.484375
he_HumanEval/0,code,1,0,2,28,4,1519,0.005016326904296875,8.52346420288086e-06,0.0016991444866920151,2.484375
he_HumanEval/0,code,1,0,2,29,4,736,0.002948760986328125,0.035400390625,1.0,2.484375
he_HumanEval/0,code,1,0,3,30,5,5399,0.06512451171875,0.25732421875,1.0,4.65625
he_HumanEval/0,code,1,0,3,31,5,1423,0.050323486328125,0.016571044921875,0.3292904790782292,4.65625
he_HumanEval/0,code,1,0,3,32,5,10987,0.04803466796875,0.02508544921875,0.5222363405336722,4.65625
he_HumanEval/0,code,1,0,3,33,5,20025,0.037109375,0.024688720703125,0.665296052631579,4.65625
