sample_id,task_type,token_position,position_bin,tree_depth,node_id,parent_id,token_id,draft_prob,target_prob,acceptance_prob,target_entropy
he_HumanEval/0,code,0,0,1,0,-1,1678,0.96533203125,0.08074951171875,0.083649468892261,0.406005859375
he_HumanEval/0,code,0,0,1,1,-1,13,0.03253173828125,0.89599609375,1.0,0.406005859375
he_HumanEval/0,code,0,0,1,2,-1,268,0.001750946044921875,0.0018129348754882812,1.0,0.406005859375
he_HumanEval/0,code,0,0,1,3,-1,2,6.580352783203125e-05,7.599592208862305e-05,1.0,0.406005859375
he_HumanEval/0,code,0,0,1,4,-1,259,2.7835369110107422e-05,3.534555435180664e-05,1.0,0.406005859375
he_HumanEval/0,code,0,0,2,5,0,736,0.2176513671875,0.369873046875,1.0,1.2783203125
he_HumanEval/0,code,0,0,2,6,0,565,0.1473388671875,0.004802703857421875,0.03259631317315659,1.2783203125
he_HumanEval/0,code,0,0,2,7,0,363,0.10198974609375,0.048919677734375,0.4796529024536206,1.2783203125
he_HumanEval/0,code,0,0,2,8,0,396,0.0950927734375,0.0158843994140625,0.1670410783055199,1.2783203125
he_HumanEval/0,code,0,0,2,9,0,12705,0.047821044921875,1.9490718841552734e-05,0.0004075761805998724,1.2783203125
he_HumanEval/0,code,0,0,2,10,1,1678,0.97265625,0.50732421875,0.5215863453815262,0.9150390625
he_HumanEval/0,code,0,0,2,11,1,13,0.0221710205078125,0.00313568115234375,0.141431520991053,0.9150390625
he_HumanEval/0,code,0,0,2,12,1,29937,0.001148223876953125,0.00958251953125,1.0,0.9150390625
he_HumanEval/0,code,0,0,2,13,1,1753,0.0008335113525390625,0.461669921875,1.0,0.9150390625
he_HumanEval/0,code,0,0,2,14,1,268,0.0005955696105957031,0.000431060791015625,0.7237790232185749,0.9150390625
he_HumanEval/0,code,0,0,2,15,2,13,0.900390625,0.7958984375,0.8839479392624728,1.1015625
he_HumanEval/0,code,0,0,2,16,2,299,0.04180908203125,0.00557708740234375,0.1333941605839416,1.1015625
he_HumanEval/0,code,0,0,2,17,2,396,0.034637451171875,0.0025539398193359375,0.07373348017621145,1.1015625
he_HumanEval/0,code,0,0,2,18,2,736,0.00307464599609375,0.0156402587890625,1.0,1.1015625
he_HumanEval/0,code,0,0,2,19,2,1519,0.002590179443359375,1.424551010131836e-05,0.005499815905743741,1.1015625
he_HumanEval/0,code,0,0,2,20,3,29871,0.998046875,0.0013151168823242188,0.0013176904965753425,1.26953125
he_HumanEval/0,code,0,0,2,21,3,529,0.00020623207092285156,1.1920928955078125e-07,0.0005780346820809249,1.26953125
he_HumanEval/0,code,0,0,2,22,3,515,0.00012612342834472656,1.5020370483398438e-05,0.11909262759924386,1.26953125
he_HumanEval/0,code,0,0,2,23,3,268,8.016824722290039e-05,0.0005636215209960938,1.0,1.26953125
he_HumanEval/0,code,0,0,2,24,3,1053,5.0961971282958984e-05,3.159046173095703e-06,0.06198830409356725,1.26953125
he_HumanEval/0,code,0,0,2,25,4,736,0.447265625,0.059478759765625,0.1329830786026201,0.370361328125
he_HumanEval/0,code,0,0,2,26,4,396,0.1353759765625,0.003543853759765625,0.02617786293958521,0.370361328125
he_HumanEval/0,code,0,0,2,27,4,565,0.09979248046875,0.00010132789611816406,0.0010153860856269112,0.370361328125
he_HumanEval/0,code,0,0,2,28,4,363,0.078369140625,4.9591064453125e-05,0.0006327881619937694,0.370361328125
he_HumanEval/0,code,0,0,2,29,4,13,0.041290283203125,0.0029144287109375,0.07058388765705839,0.370361328125
he_HumanEval/0,code,0,0,3,30,5,738,0.35888671875,0.998046875,1.0,0.01708984375
he_HumanEval/0,code,0,0,3,31,5,599,0.2093505859375,4.172325134277344e-07,1.992984693877551e-06,0.01708984375
he_HumanEval/0,code,0,0,3,32,5,7431,0.10693359375,0.0001983642578125,0.0018550228310502282,0.01708984375
he_HumanEval/0,code,0,0,3,33,5,4236,0.07403564453125,5.960464477539063e-08,8.050803792250618e-07,0.01708984375
he_HumanEval/0,code,0,0,3,34,5,2533,0.0638427734375,7.766485214233398e-05,0.001216501852294455,0.01708984375
he_HumanEval/0,code,0,0,3,35,6,7431,0.81494140625,0.984375,1.0,0.09588623046875
he_HumanEval/0,code,0,0,3,36,6,451,0.126953125,0.0118255615234375,0.09314903846153846,0.09588623046875
he_HumanEval/0,code,0,0,3,37,6,738,0.01446533203125,0.0007677078247070312,0.053072257383966245,0.09588623046875
he_HumanEval/0,code,0,0,3,38,6,599,0.01025390625,2.4318695068359375e-05,0.0023716517857142855,0.09588623046875
he_HumanEval/0,code,0,0,3,39,6,16897,0.00780487060546875,0.00042724609375,0.05474095796676442,0.09588623046875
he_HumanEval/0,code,0,0,3,40,7,306,0.3212890625,2.384185791015625e-07,7.420687689969605e-07,1.228515625
he_HumanEval/0,code,0,0,3,41,7,954,0.199462890625,0.31640625,1.0,1.228515625
he_HumanEval/0,code,0,0,3,42,7,474,0.1297607421875,0.33154296875,1.0,1.228515625
he_HumanEval/0,code,0,0,3,43,7,302,0.0927734375,0.0002841949462890625,0.0030633223684210526,1.228515625
he_HumanEval/0,code,0,0,3,44,7,1353,0.060821533203125,0.326416015625,1.0,1.228515625
he_HumanEval/0,code,0,0,3,45,8,5399,0.06365966796875,0.2197265625,1.0,4.76171875
he_HumanEval/0,code,0,0,3,46,8,1423,0.0552978515625,0.0099639892578125,0.18018763796909493,4.76171875
he_HumanEval/0,code,0,0,3,47,8,10987,0.052764892578125,0.04095458984375,0.7761711972238288,4.76171875
he_HumanEval/0,code,0,0,3,48,8,4803,0.0338134765625,0.02142333984375,0.6335740072202166,4.76171875
